"","X","country","medal_name","medal_subname","instituted","url","continent"
"183",183,"Armenia"," Medal of Mkhitar Gosh","<U+0544><U+056D><U+056B><U+0569><U+0561><U+0580> <U+0533><U+0578><U+0577><U+056B> <U+0574><U+0565><U+0564><U+0561><U+056C>","1993","https://medals.org.uk/armenia/armenia011.htm","Asia"
"184",184,"Armenia"," Medal of Mkhitar Heratsi","<U+0544><U+056D><U+056B><U+0569><U+0561><U+0580> <U+0540><U+0565><U+0580><U+0561><U+0581><U+0578><U+0582> <U+0574><U+0565><U+0564><U+0561><U+056C>","1993","https://medals.org.uk/armenia/armenia012.htm","Asia"
"185",185,"Armenia"," Medal of Anania Shirakatsi","<U+0531><U+0576><U+0561><U+0576><U+056B><U+0561> <U+0547><U+056B><U+0580><U+0561><U+056F><U+0561><U+0581><U+0578><U+0582> <U+0574><U+0565><U+0564><U+0561><U+056C>","1993","https://medals.org.uk/armenia/armenia013.htm","Asia"
"186",186,"Armenia"," Medal of Movses Khorenatsi","<U+0544><U+0578><U+057E><U+057D><U+0565><U+057D> <U+053D><U+0578><U+0580><U+0565><U+0576><U+0561><U+0581><U+0578><U+0582> <U+0574><U+0565><U+0564><U+0561><U+056C>","1993","https://medals.org.uk/armenia/armenia014.htm","Asia"
"187",187,"Armenia"," Medal for Long Service in the Armed Forces","<U+0540><U+0540> <U+0566><U+056B><U+0576><U+057E><U+0561><U+056E> <U+0578><U+0582><U+056A><U+0565><U+0580><U+056B> «<U+0531><U+0576><U+0562><U+0561><U+057D><U+056B><U+0580> <U+056E><U+0561><U+057C><U+0561><U+0575><U+0578><U+0582><U+0569><U+0575><U+0561><U+0576> <U+0570><U+0561><U+0574><U+0561><U+0580>» <U+0584><U+0561><U+057C><U+0561><U+057D><U+057F><U+056B><U+0573><U+0561><U+0576> <U+0574><U+0565><U+0564><U+0561><U+056C>","2001","https://medals.org.uk/armenia/armenia015.htm","Asia"
"188",188,"Armenia"," Medal of Marshal Baghramyan","<U+0540><U+0540> <U+0566><U+056B><U+0576><U+057E><U+0561><U+056E> <U+0578><U+0582><U+056A><U+0565><U+0580><U+056B> «<U+0544><U+0561><U+0580><U+0577><U+0561><U+056C> <U+0532><U+0561><U+0572><U+0580><U+0561><U+0574><U+0575><U+0561><U+0576>» <U+0574><U+0565><U+0564><U+0561><U+056C>","1997","https://medals.org.uk/armenia/armenia016.htm","Asia"
"189",189,"Armenia"," Medal of Andranik Ozanyan","<U+0540><U+0540> <U+0566><U+056B><U+0576><U+057E><U+0561><U+056E> <U+0578><U+0582><U+056A><U+0565><U+0580><U+056B> «<U+0531><U+0576><U+0564><U+0580><U+0561><U+0576><U+056B><U+056F> <U+0555><U+0566><U+0561><U+0576><U+0575><U+0561><U+0576>» <U+0574><U+0565><U+0564><U+0561><U+056C>","2001","https://medals.org.uk/armenia/armenia017.htm","Asia"
"190",190,"Armenia"," Medal of Drastamat Kanayan","<U+0540><U+0540> <U+0566><U+056B><U+0576><U+057E><U+0561><U+056E> <U+0578><U+0582><U+056A><U+0565><U+0580><U+056B> «<U+0534><U+0580><U+0561><U+057D><U+057F><U+0561><U+0574><U+0561><U+057F> <U+053F><U+0561><U+0576><U+0561><U+0575><U+0561><U+0576>» <U+0574><U+0565><U+0564><U+0561><U+056C>","2001","https://medals.org.uk/armenia/armenia018.htm","Asia"
"191",191,"Armenia"," Medal of Garegin Nzdeh","<U+0540><U+0540> <U+0566><U+056B><U+0576><U+057E><U+0561><U+056E> <U+0578><U+0582><U+056A><U+0565><U+0580><U+056B> «<U+0533><U+0561><U+0580><U+0565><U+0563><U+056B><U+0576> <U+0546><U+056A><U+0564><U+0565><U+0570>» <U+0574><U+0565><U+0564><U+0561><U+056C>","2001","https://medals.org.uk/armenia/armenia019.htm","Asia"
"192",192,"Armenia"," Medal of Vazgen Sargsyan","<U+0540><U+0540> <U+0566><U+056B><U+0576><U+057E><U+0561><U+056E> <U+0578><U+0582><U+056A><U+0565><U+0580><U+056B> «<U+054E><U+0561><U+0566><U+0563><U+0565><U+0576> <U+054D><U+0561><U+0580><U+0563><U+057D><U+0575><U+0561><U+0576>» <U+0574><U+0565><U+0564><U+0561><U+056C>","2002","https://medals.org.uk/armenia/armenia020.htm","Asia"
"193",193,"Armenia"," Medal of Nelson Stepanyan","<U+0540><U+0540> <U+0566><U+056B><U+0576><U+057E><U+0561><U+056E> <U+0578><U+0582><U+056A><U+0565><U+0580><U+056B> ""<U+0546><U+0565><U+056C><U+057D><U+0578><U+0576> <U+054D><U+057F><U+0565><U+0583><U+0561><U+0576><U+0575><U+0561><U+0576>"" <U+0574><U+0565><U+0564><U+0561><U+056C>","2010","https://medals.org.uk/armenia/armenia021.htm","Asia"
"194",194,"Armenia"," Medal of Admiral Isakov","<U+0540><U+0540> <U+0566><U+056B><U+0576><U+057E><U+0561><U+056E> <U+0578><U+0582><U+056A><U+0565><U+0580><U+056B> ""<U+053E><U+0578><U+057E><U+0561><U+056F><U+0561><U+056C> <U+053B><U+057D><U+0561><U+056F><U+0578><U+057E>"" <U+0574><U+0565><U+0564><U+0561><U+056C>","2004","https://medals.org.uk/armenia/armenia022.htm","Asia"
"195",195,"Armenia"," Medal for Military Duty","<U+0540><U+0540> <U+0566><U+056B><U+0576><U+057E><U+0561><U+056E> <U+0578><U+0582><U+056A><U+0565><U+0580><U+056B> ""<U+0544><U+0561><U+0580><U+057F><U+0561><U+056F><U+0561><U+0576> <U+0570><U+0565><U+0580><U+0569><U+0561><U+057A><U+0561><U+0570><U+0578><U+0582><U+0569><U+0575><U+0561><U+0576> <U+0570><U+0561><U+0574><U+0561><U+0580>"" <U+0574><U+0565><U+0564><U+0561><U+056C>","2010","https://medals.org.uk/armenia/armenia023.htm","Asia"
"196",196,NA,NA,NA,NA,NA,NA
"197",197,"Australia"," Victoria Cross",NA,"1856","https://medals.org.uk/australia/australia001.htm","Oceania"
"198",198,"Australia"," The Cross of Valour",NA,"1975","https://medals.org.uk/australia/australia002.htm","Oceania"
"199",199,"Australia"," Order of Australia",NA,"1975","https://medals.org.uk/australia/australia004.htm","Oceania"
"200",200,"Australia"," Star of Gallantry",NA,"1991","https://medals.org.uk/australia/australia017.htm","Oceania"
"201",201,"Australia"," Star of Courage",NA,"1975","https://medals.org.uk/australia/australia018.htm","Oceania"
"202",202,"Australia"," Distinguished Service Cross",NA,"1991","https://medals.org.uk/australia/australia006.htm","Oceania"
"203",203,"Australia"," Conspicuous Service Cross",NA,"1989","https://medals.org.uk/australia/australia007.htm","Oceania"
"204",204,"Australia"," Nursing Service Cross",NA,"1989","https://medals.org.uk/australia/australia022.htm","Oceania"
"205",205,"Australia"," Medal for Gallantry",NA,"1991","https://medals.org.uk/australia/australia020.htm","Oceania"
"206",206,"Australia"," Bravery Medal",NA,"1975","https://medals.org.uk/australia/australia019.htm","Oceania"
"207",207,"Australia"," Distinguished Service Medal",NA,"1991","https://medals.org.uk/australia/australia021.htm","Oceania"
"208",208,"Australia"," Public Service Medal",NA,"1989","https://medals.org.uk/australia/australia024.htm","Oceania"
"209",209,"Australia"," Australian Police Medal",NA,"1986","https://medals.org.uk/australia/australia008.htm","Oceania"
"210",210,"Australia"," Australian Fire Service Medal",NA,"1988","https://medals.org.uk/australia/australia025.htm","Oceania"
"211",211,"Australia"," Ambulance Service Medal",NA,"1999","https://medals.org.uk/australia/australia039.htm","Oceania"
"212",212,"Australia"," Emergency Services Medal",NA,"1999","https://medals.org.uk/australia/australia040.htm","Oceania"
"213",213,"Australia"," Conspicuous Service Medal",NA,"1989","https://medals.org.uk/australia/australia023.htm","Oceania"
"214",214,"Australia"," Australian Antarctic Medal",NA,"1987","https://medals.org.uk/australia/australia026.htm","Oceania"
"215",215,"Australia"," Commendation for Gallantry",NA,"1991","https://medals.org.uk/australia/australia044.htm","Oceania"
"216",216,"Australia"," Commendation for Brave Conduct",NA,"1975","https://medals.org.uk/australia/australia045.htm","Oceania"
"217",217,"Australia"," Commendation for Distinguished Service",NA,"1991","https://medals.org.uk/australia/australia009.htm","Oceania"
"218",218,"Australia"," Queen's South Africa Medal",NA,"1900","https://medals.org.uk/australia/australia058.htm","Oceania"
"219",219,"Australia"," Naval General Service Medal 1918-1962",NA,"1915","https://medals.org.uk/australia/australia056.htm","Oceania"
"220",220,"Australia"," 1939-1945 Star",NA,"1943","https://medals.org.uk/australia/australia062.htm","Oceania"
"221",221,"Australia"," Service Medal 1939-1945",NA,"1949","https://medals.org.uk/australia/australia010.htm","Oceania"
"222",222,"Australia"," Australian Active Service Medal 1945-1975",NA,"1997","https://medals.org.uk/australia/australia028.htm","Oceania"
"223",223,"Australia"," Korea Medal",NA,"1951","https://medals.org.uk/australia/australia060.htm","Oceania"
"224",224,"Australia"," Vietnam Medal",NA,"1968","https://medals.org.uk/australia/australia029.htm","Oceania"
"225",225,"Australia"," Vietnam Logistic and Support Medal",NA,"1993","https://medals.org.uk/australia/australia030.htm","Oceania"
"226",226,"Australia"," Australian Active Service Medal",NA,"1988","https://medals.org.uk/australia/australia012.htm","Oceania"
"227",227,"Australia"," International Force East Timor Medal",NA,"2000","https://medals.org.uk/australia/australia038.htm","Oceania"
"228",228,"Australia"," Afghanistan Medal",NA,"2004","https://medals.org.uk/australia/australia047.htm","Oceania"
"229",229,"Australia"," Iraq Medal",NA,"2004","https://medals.org.uk/australia/australia046.htm","Oceania"
"230",230,"Australia"," Australian Service Medal 1945-75",NA,"1988","https://medals.org.uk/australia/australia011.htm","Oceania"
"231",231,"Australia"," Australian General Service Medal for Korea",NA,"2009","https://medals.org.uk/australia/australia054.htm","Oceania"
"232",232,"Australia"," Australian Service Medal",NA,"1988","https://medals.org.uk/australia/australia031.htm","Oceania"
"233",233,"Australia"," Australian Operational Service Medal (Border Protection)",NA,"2012","https://medals.org.uk/australia/australia049.htm","Oceania"
"234",234,"Australia"," Australian Operational Service Medal (Greater Middle East Operation)",NA,"2012","https://medals.org.uk/australia/australia050.htm","Oceania"
"235",235,"Australia"," Australian Operational Service Medal (Special Operations)",NA,"2012","https://medals.org.uk/australia/australia048.htm","Oceania"
"236",236,"Australia"," Australian Operational Service Medal (Civilian)",NA,"2012","https://medals.org.uk/australia/australia051.htm","Oceania"
"237",237,"Australia"," Rhodesia Medal",NA,"1980","https://medals.org.uk/australia/australia059.htm","Oceania"
"238",238,"Australia"," Police Overseas Service Medal",NA,"1991","https://medals.org.uk/australia/australia032.htm","Oceania"
"239",239,"Australia"," Humanitarian Overseas Service Medal",NA,"1999","https://medals.org.uk/australia/australia052.htm","Oceania"
"240",240,"Australia"," National Emergency Medal",NA,"2011","https://medals.org.uk/australia/australia053.htm","Oceania"
"241",241,"Australia"," Civilian Service Medal 1939-1945",NA,"1994","https://medals.org.uk/australia/australia027.htm","Oceania"
"242",242,"Australia"," 80th Anniversary Armistice Remembrance Medal",NA,"1999","https://medals.org.uk/australia/australia036.htm","Oceania"
"243",243,"Australia"," Australian Sports Medal",NA,"1999","https://medals.org.uk/australia/australia037.htm","Oceania"
"244",244,"Australia"," Centenary Medal",NA,"2001","https://medals.org.uk/australia/australia061.htm","Oceania"
"245",245,"Australia"," Defence Force Service Medal",NA,"1982","https://medals.org.uk/australia/australia013.htm","Oceania"
"246",246,"Australia"," Reserve Force Decoration",NA,"1982","https://medals.org.uk/australia/australia033.htm","Oceania"
"247",247,"Australia"," Reserve Force Medal",NA,"1982","https://medals.org.uk/australia/australia034.htm","Oceania"
"248",248,"Australia"," Defence Long Service Medal",NA,"1998","https://medals.org.uk/australia/australia055.htm","Oceania"
"249",249,"Australia"," National Medal",NA,"1975","https://medals.org.uk/australia/australia014.htm","Oceania"
"250",250,"Australia"," Australian Defence Medal",NA,"2006","https://medals.org.uk/australia/australia057.htm","Oceania"
"251",251,"Australia"," Australian Cadet Forces Service Medal",NA,"1999","https://medals.org.uk/australia/australia042.htm","Oceania"
"252",252,"Australia"," Champion Shots Medal",NA,"1988","https://medals.org.uk/australia/australia035.htm","Oceania"
"253",253,"Australia"," Anniversary of National Service 1951-1972 Medal",NA,"2001","https://medals.org.uk/australia/australia043.htm","Oceania"
"254",254,"Australia"," Unit Citation for Gallantry",NA,"1991","https://medals.org.uk/australia/australia015.htm","Oceania"
"255",255,"Australia"," Meritorious Unit Citation",NA,"1991","https://medals.org.uk/australia/australia063.htm","Oceania"
"256",256,"Australia"," Group Citation for Bravery",NA,"1975","https://medals.org.uk/australia/australia064.htm","Oceania"
"257",257,"Australia"," G20 Citation",NA,"2017","https://medals.org.uk/australia/australia065.htm","Oceania"
"258",258,"Australia"," Commonwealth Games Citation",NA,"2017","https://medals.org.uk/australia/australia066.htm","Oceania"
"259",259,"Austria"," Honour Badge for Merit of the Republic of Austria","Ehrenzeichen für Verdienste um die Republik Österreich","1952","https://medals.org.uk/austria/austria-republic/austria-republic001.htm","Europe"
"260",260,"Austria"," Decoration of Honour for Science and the Arts","Österreichisches Ehrenzeichen für Wissenschaft und Kunst","1955","https://medals.org.uk/austria/austria-republic/austria-republic003.htm","Europe"
"261",261,"Austria"," Decoration for Military Merit","Militärverdienstzeichen","1989","https://medals.org.uk/austria/austria-republic/austria-republic015.htm","Europe"
"262",262,"Austria"," Cross of Honour for Science and Art","Österreichisches Ehrenkreuz für Wissenschaft und Kunst","1955","https://medals.org.uk/austria/austria-republic/austria-republic004.htm","Europe"
"263",263,"Austria"," Honour Medal for Contributions to the Liberation of Austria 1946","Ehrenzeichen für die Verdienste um die Befreiung Österreichs","1976","https://medals.org.uk/austria/austria-republic/austria-republic016.htm","Europe"
"264",264,"Austria"," Lifesaving Medal","Medaille am roten Bande für Verdienste um die Republik Österreich (Lebensrettermedaille)","1957","https://medals.org.uk/austria/austria-republic/austria-republic017.htm","Europe"
"265",265,"Austria"," Gold Medal of Merit of the Republic of Austria","Goldene Medaille für Verdienste um die Republik Österreich","1952","https://medals.org.uk/austria/austria-republic/austria-republic018.htm","Europe"
"266",266,"Austria"," Silver Medal of Merit of the Republic of Austria","Silberne Medaille für Verdienste um die Republik Österreich","1952","https://medals.org.uk/austria/austria-republic/austria-republic019.htm","Europe"
"267",267,"Austria"," Bronze Medal of Merit of the Republic of Austria","Bronzene Medaille für Verdienste um die Republik Österreich","1952","https://medals.org.uk/austria/austria-republic/austria-republic020.htm","Europe"
"268",268,"Austria"," Olympic Medal 1964","Österreichische Olympiamedaille 1964","1964","https://medals.org.uk/austria/austria-republic/austria-republic010.htm","Europe"
"269",269,"Austria"," Olympic Medal 1976","Österreichische Olympiamedaille 1976","1976","https://medals.org.uk/austria/austria-republic/austria-republic011.htm","Europe"
"270",270,"Austria"," Mines Decoration","Grubenwehrehrenzeichen","1954","https://medals.org.uk/austria/austria-republic/austria-republic021.htm","Europe"
"271",271,"Austria"," Military Recognition Medal","Militäranerkennungsmedaille","2006","https://medals.org.uk/austria/austria-republic/austria-republic028.htm","Europe"
"272",272,"Austria"," Wound Medal","Verwundetenmedaille","1975","https://medals.org.uk/austria/austria-republic/austria-republic014.htm","Europe"
"273",273,"Austria"," Wound Medal for Law Enforcement","Verwundetenmedaille für Angehörige des Bundesministeriums für Inneres",NA,"https://medals.org.uk/austria/austria-republic/austria-republic050.htm","Europe"
"274",274,"Austria"," Armed Forces Operations Medal for Military Defence","Einsatzmedaille gem §2 Abs.1 lit. a WG militärische Landesverteidigung","2001","https://medals.org.uk/austria/austria-republic/austria-republic012.htm","Europe"
"275",275,"Austria"," Armed Forces Operations Medal for Operations Abroad","Einsatzmedaille gem §2 Abs.1 lit. d WG Einsätze im Ausland","2001","https://medals.org.uk/austria/austria-republic/austria-republic026.htm","Europe"
"276",276,"Austria"," Armed Forces Operations Medal for Public Order Operations","Einsatzmedaille gem §2 Abs.1 lit. b WG Einsätze im Inneren","2001","https://medals.org.uk/austria/austria-republic/austria-republic024.htm","Europe"
"277",277,"Austria"," Armed Forces Operations Medal for Natural Disasters","Einsatzmedaille gem §2 Abs.1 lit. c WG Elemetarereignisse","2001","https://medals.org.uk/austria/austria-republic/austria-republic025.htm","Europe"
"278",278,"Austria"," Law Enforcement Merit Decoration","Exekutivdienstzeichen","1985","https://medals.org.uk/austria/austria-republic/austria-republic027.htm","Europe"
"279",279,"Austria"," Military Service Cross","Wehrdienstzeichen","1963","https://medals.org.uk/austria/austria-republic/austria-republic022.htm","Europe"
"280",280,"Austria"," Military Service Medal","Wehrdienstmedaille","1963","https://medals.org.uk/austria/austria-republic/austria-republic023.htm","Europe"
"281",281,"Austria"," Militia Service Medal","Milizmedaille","2006","https://medals.org.uk/austria/austria-republic/austria-republic029.htm","Europe"
"282",282,"Austria"," UN Medal","UNO-Medaille",NA,"https://medals.org.uk/austria/austria-republic/austria-republic040.htm","Europe"
"283",283,"Austria"," Bravery Award for Law Enforcement","Tapferkeitszeichen für Angehörige des Bundesministeriums für Inneres","2013","https://medals.org.uk/austria/austria-republic/austria-republic051.htm","Europe"
"284",284,"Austria"," Cross of Merit of the Austrian Fire Brigades Association","Verdienstkreuz des Österreichischen Bundesfeuerwehrverbandes",NA,"https://medals.org.uk/austria/austria-republic/austria-republic031.htm","Europe"
"285",285,"Austria"," Cross of Merit of the Red Cross","Verdienstkreuz des Österreichischen Roten Kreuzes",NA,"https://medals.org.uk/austria/austria-republic/austria-republic033.htm","Europe"
"286",286,"Austria"," Medal for Distinguished Services of the Austrian Fire Brigades Association","Verdienstzeichen des Österreichischen Bundesfeuerwehrverbandes ",NA,"https://medals.org.uk/austria/austria-republic/austria-republic034.htm","Europe"
"287",287,"Austria"," Medal for International Cooperation of the Austrian Fire Brigade Association","Medaille für internationale Zusammenarbeit des Österreichischen Bundesfeuerwehrverbandes",NA,"https://medals.org.uk/austria/austria-republic/austria-republic052.htm","Europe"
"288",288,"Austria"," Medal for Distinguished Service in Disaster Relief of the Austrian Fire Brigade Association","Katastrophenverdienstzeichen des des Österreichischen Bundesfeuerwehrverbandes ",NA,"https://medals.org.uk/austria/austria-republic/austria-republic053.htm","Europe"
